"","X","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","confidentiality","informationstatus","locationsetreference","elaborateddataid","suppliercalculateddataquality","openlrbinary","predefinedlocationreference","freeflowspeed","freeflowtraveltime","traveltime","averagespeed","ID","lon","lat"
"1551",57685,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",94,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,4.09,21.1,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"1552",57686,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",92,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,17.55,32,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"1553",57687,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",92,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"1554",57688,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",83,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,201.8,7.1,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"1555",57689,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",94,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,22.67,28.9,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"1556",57690,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",92,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,25.55,34.1,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"1557",57691,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",91,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,77.28,15,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"1558",57692,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",93,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"1559",57693,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",75,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,464.4,3,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"1560",57694,1,"nl","TomTom Traffic Service","en","05/05/2016 15:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"1561",57695,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"1562",57696,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"1563",57697,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"1564",57698,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",85,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,0,0,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"1565",57699,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"1566",57700,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"1567",57701,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",83,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"1568",57702,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"1569",57703,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",80,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,51.72,24.5,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"1570",57704,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",76,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,19.31,26.1,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"1571",57705,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",52,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,64,16.2,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"1572",57706,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",73,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,2.27,11.1,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"1573",57707,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,27.35,22.9,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"1574",57708,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",78,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,0,0,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"1575",57709,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"1576",57710,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",75,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"1577",57711,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",80,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"1578",57712,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",93,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,31.03,18.1,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"1579",57713,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",74,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"1580",57714,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",58,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,129.08,11.1,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"1581",57715,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",86,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,22.83,28.7,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"1582",57716,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",96,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,24.13,36.1,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"1583",57717,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",71,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,62.66,18.5,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"1584",57718,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",81,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"1585",57719,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",59,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,422.18,3.3,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"1586",57720,1,"nl","TomTom Traffic Service","en","05/05/2016 15:28","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"1587",57721,1,"nl","TomTom Traffic Service","en","05/05/2016 15:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"1588",57722,1,"nl","TomTom Traffic Service","en","05/05/2016 15:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,35.35,27.9,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"1589",57723,1,"nl","TomTom Traffic Service","en","05/05/2016 15:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"1590",57724,1,"nl","TomTom Traffic Service","en","05/05/2016 15:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",93,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,55.36,19.9,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
